Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Transactions_Found,Amount_Match_Count,Post_Snapshot_Count,Valid_Match_Count,Review Result,Refund Transaction ID,Refund Amount,Refund Processed By,Refund Processed Date,Refund Reason,Automated Completion
DH001793,PET001793,CL000183,2025-12-31,102.07,1,1,1,1,Confirmed Unique Match,RT000183,102.07,DH002,2026-01-29,Refund due following policy review,True
DH001794,PET001794,CL000173,2025-12-31,9.84,0,0,0,0,No Accounting Transaction,,,,,,False
DH001795,PET001795,CL000112,2025-12-31,47.55,1,1,1,1,Confirmed Unique Match,RT000363,47.55,DH001,2026-01-04,Premium collected after cancellation,True
DH001796,PET001796,CL000100,2025-12-31,29.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH001797,PET001797,CL000072,2025-12-31,90.44,1,1,1,1,Confirmed Unique Match,RT000158,90.44,FIN001,2026-01-19,Customer account correction,True
DH001798,PET001798,CL000045,2025-12-31,17.32,0,0,0,0,No Accounting Transaction,,,,,,False
DH001799,PET001799,CL000089,2025-12-31,23.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH001800,PET001800,CL000195,2025-12-31,5.81,0,0,0,0,No Accounting Transaction,,,,,,False
DH001801,PET001801,CL000001,2025-12-31,19.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH001802,PET001802,CL000061,2025-12-31,33.6,0,0,0,0,No Accounting Transaction,,,,,,False
DH001803,PET001803,CL000163,2025-12-31,13.76,2,2,2,2,Multiple Valid Matches,,,,,,False
DH001804,PET001804,CL000167,2025-12-31,170.29,0,0,0,0,No Accounting Transaction,,,,,,False
DH001805,PET001805,CL000018,2025-12-31,21.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH001806,PET001806,CL000148,2025-12-31,50.56,0,0,0,0,No Accounting Transaction,,,,,,False
DH001807,PET001807,CL000087,2025-12-31,61.4,0,0,0,0,No Accounting Transaction,,,,,,False
DH001808,PET001808,CL000104,2025-12-31,41.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH001809,PET001809,CL000148,2025-12-31,88.81,1,1,1,1,Confirmed Unique Match,RT000214,88.81,DH002,2026-01-23,Customer account correction,True
DH001810,PET001810,CL000100,2025-12-31,18.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH001811,PET001811,CL000164,2025-12-31,10.89,1,1,1,1,Confirmed Unique Match,RT000032,10.89,DH001,2026-01-05,Missed cancellation refund,True
DH001812,PET001812,CL000144,2025-12-31,38.01,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001813,PET001813,CL000042,2025-12-31,48.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001814,PET001814,CL000146,2025-12-31,96.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH001815,PET001815,CL000002,2025-12-31,42.9,0,0,0,0,No Accounting Transaction,,,,,,False
DH001816,PET001816,CL000023,2025-12-31,61.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH001817,PET001817,CL000098,2025-12-31,12.55,1,1,1,1,Confirmed Unique Match,RT000100,12.55,DH001,2026-01-20,Premium collected after cancellation,True
DH001818,PET001818,CL000144,2025-12-31,248.5,0,0,0,0,No Accounting Transaction,,,,,,False
DH001819,PET001819,CL000099,2025-12-31,97.69,0,0,0,0,No Accounting Transaction,,,,,,False
DH001820,PET001820,CL000169,2025-12-31,8.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH001821,PET001821,CL000011,2025-12-31,11.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH001822,PET001822,CL000045,2025-12-31,88.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH001823,PET001823,CL000149,2025-12-31,290.28,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001824,PET001824,CL000099,2025-12-31,58.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH001825,PET001825,CL000194,2025-12-31,99.71,0,0,0,0,No Accounting Transaction,,,,,,False
DH001826,PET001826,CL000086,2025-12-31,236.1,0,0,0,0,No Accounting Transaction,,,,,,False
DH001827,PET001827,CL000042,2025-12-31,68.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH001828,PET001828,CL000069,2025-12-31,26.21,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001829,PET001829,CL000063,2025-12-31,15.33,0,0,0,0,No Accounting Transaction,,,,,,False
DH001830,PET001830,CL000137,2025-12-31,89.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001831,PET001831,CL000131,2025-12-31,14.76,0,0,0,0,No Accounting Transaction,,,,,,False
DH001832,PET001832,CL000033,2025-12-31,11.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH001833,PET001833,CL000171,2025-12-31,126.99,1,1,1,1,Confirmed Unique Match,RT000045,126.99,DH001,2026-01-25,Refund due following policy review,True
DH001834,PET001834,CL000019,2025-12-31,289.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH001835,PET001835,CL000040,2025-12-31,39.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001836,PET001836,CL000119,2025-12-31,72.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH001837,PET001837,CL000156,2025-12-31,54.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH001838,PET001838,CL000077,2025-12-31,9.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH001839,PET001839,CL000009,2025-12-31,86.56,0,0,0,0,No Accounting Transaction,,,,,,False
DH001840,PET001840,CL000140,2025-12-31,11.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001841,PET001841,CL000003,2025-12-31,48.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH001842,PET001842,CL000156,2025-12-31,120.47,0,0,0,0,No Accounting Transaction,,,,,,False
DH001843,PET001843,CL000009,2025-12-31,92.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH001844,PET001844,CL000135,2025-12-31,23.33,1,1,1,1,Confirmed Unique Match,RT000123,23.33,FIN001,2026-01-05,Premium collected after cancellation,True
DH001845,PET001845,CL000126,2025-12-31,38.44,0,0,0,0,No Accounting Transaction,,,,,,False
DH001846,PET001846,CL000051,2025-12-31,53.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001847,PET001847,CL000086,2025-12-31,87.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH001848,PET001848,CL000076,2025-12-31,65.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH001849,PET001849,CL000137,2025-12-31,15.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001850,PET001850,CL000009,2025-12-31,237.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001851,PET001851,CL000089,2025-12-31,3.84,0,0,0,0,No Accounting Transaction,,,,,,False
DH001852,PET001852,CL000025,2025-12-31,43.41,1,1,1,1,Confirmed Unique Match,RT000417,43.41,FIN002,2026-01-17,Refund due following policy review,True
DH001853,PET001853,CL000122,2025-12-31,3.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH001854,PET001854,CL000064,2025-12-31,89.43,0,0,0,0,No Accounting Transaction,,,,,,False
DH001855,PET001855,CL000188,2025-12-31,5.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH001856,PET001856,CL000139,2025-12-31,4.22,1,1,1,1,Confirmed Unique Match,RT000447,4.22,DH002,2026-01-30,Customer account correction,True
DH001857,PET001857,CL000088,2025-12-31,56.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001858,PET001858,CL000197,2025-12-31,74.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH001859,PET001859,CL000186,2025-12-31,81.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH001860,PET001860,CL000086,2025-12-31,32.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001861,PET001861,CL000117,2025-12-31,83.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001862,PET001862,CL000072,2025-12-31,39.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH001863,PET001863,CL000075,2025-12-31,12.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH001864,PET001864,CL000105,2025-12-31,23.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH001865,PET001865,CL000005,2025-12-31,5.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH001866,PET001866,CL000102,2025-12-31,27.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH001867,PET001867,CL000151,2025-12-31,8.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001868,PET001868,CL000006,2025-12-31,66.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH001869,PET001869,CL000148,2025-12-31,59.34,1,1,1,1,Confirmed Unique Match,RT000297,59.34,FIN002,2026-01-30,Premium collected after cancellation,True
DH001870,PET001870,CL000076,2025-12-31,62.9,1,1,1,1,Confirmed Unique Match,RT000084,62.9,FIN002,2026-01-02,Refund due following policy review,True
DH001871,PET001871,CL000058,2025-12-31,14.98,0,0,0,0,No Accounting Transaction,,,,,,False
DH001872,PET001872,CL000196,2025-12-31,49.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH001873,PET001873,CL000061,2025-12-31,181.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH001874,PET001874,CL000104,2025-12-31,2.37,1,1,1,1,Confirmed Unique Match,RT000175,2.37,FIN001,2026-01-19,Missed cancellation refund,True
DH001875,PET001875,CL000174,2025-12-31,97.56,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001876,PET001876,CL000054,2025-12-31,23.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH001877,PET001877,CL000150,2025-12-31,7.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH001878,PET001878,CL000110,2025-12-31,45.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001879,PET001879,CL000176,2025-12-31,40.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH001880,PET001880,CL000165,2025-12-31,2.26,1,1,1,1,Confirmed Unique Match,RT000119,2.26,DH001,2026-01-02,Refund due following policy review,True
DH001881,PET001881,CL000055,2025-12-31,56.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001882,PET001882,CL000102,2025-12-31,279.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001883,PET001883,CL000185,2025-12-31,23.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH001884,PET001884,CL000045,2025-12-31,21.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH001885,PET001885,CL000083,2025-12-31,66.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH001886,PET001886,CL000057,2025-12-31,0.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH001887,PET001887,CL000186,2025-12-31,95.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH001888,PET001888,CL000103,2025-12-31,246.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH001889,PET001889,CL000129,2025-12-31,56.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH001890,PET001890,CL000166,2025-12-31,73.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001891,PET001891,CL000041,2025-12-31,0.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH001892,PET001892,CL000068,2025-12-31,245.79,0,0,0,0,No Accounting Transaction,,,,,,False
DH001893,PET001893,CL000125,2025-12-31,91.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH001894,PET001894,CL000081,2025-12-31,50.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH001895,PET001895,CL000057,2025-12-31,151.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH001896,PET001896,CL000087,2025-12-31,10.66,1,1,1,1,Confirmed Unique Match,RT000091,10.66,DH002,2026-01-25,Refund due following policy review,True
DH001897,PET001897,CL000050,2025-12-31,98.61,1,0,1,0,Amount Mismatch,,,,,,False
DH001898,PET001898,CL000192,2025-12-31,29.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001899,PET001899,CL000167,2025-12-31,23.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001900,PET001900,CL000165,2025-12-31,22.24,1,1,1,1,Confirmed Unique Match,RT000400,22.24,DH002,2026-01-19,Premium collected after cancellation,True
DH001901,PET001901,CL000069,2025-12-31,41.87,0,0,0,0,No Accounting Transaction,,,,,,False
DH001902,PET001902,CL000037,2025-12-31,25.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH001903,PET001903,CL000128,2025-12-31,76.14,0,0,0,0,No Accounting Transaction,,,,,,False
DH001904,PET001904,CL000014,2025-12-31,27.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH001905,PET001905,CL000084,2025-12-31,2.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001906,PET001906,CL000052,2025-12-31,46.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH001907,PET001907,CL000116,2025-12-31,2.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001908,PET001908,CL000178,2025-12-31,11.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH001909,PET001909,CL000198,2025-12-31,12.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH001910,PET001910,CL000093,2025-12-31,20.82,0,0,0,0,No Accounting Transaction,,,,,,False
DH001911,PET001911,CL000004,2026-01-31,29.94,1,1,1,1,Confirmed Unique Match,RT000103,29.94,FIN002,2026-02-23,Customer account correction,True
DH001912,PET001912,CL000036,2026-01-31,71.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH001913,PET001913,CL000196,2026-01-31,5.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH001914,PET001914,CL000113,2026-01-31,73.56,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001915,PET001915,CL000185,2026-01-31,10.16,0,0,0,0,No Accounting Transaction,,,,,,False
DH001916,PET001916,CL000041,2026-01-31,40.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH001917,PET001917,CL000118,2026-01-31,29.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH001918,PET001918,CL000165,2026-01-31,117.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH001919,PET001919,CL000088,2026-01-31,26.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH001920,PET001920,CL000129,2026-01-31,105.4,0,0,0,0,No Accounting Transaction,,,,,,False
DH001921,PET001921,CL000183,2026-01-31,35.51,0,0,0,0,No Accounting Transaction,,,,,,False
DH001922,PET001922,CL000108,2026-01-31,22.56,0,0,0,0,No Accounting Transaction,,,,,,False
DH001923,PET001923,CL000150,2026-01-31,5.19,0,0,0,0,No Accounting Transaction,,,,,,False
DH001924,PET001924,CL000106,2026-01-31,10.92,1,1,1,1,Confirmed Unique Match,RT000416,10.92,FIN001,2026-02-14,Customer account correction,True
DH001925,PET001925,CL000171,2026-01-31,81.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH001926,PET001926,CL000168,2026-01-31,54.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001927,PET001927,CL000031,2026-01-31,6.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH001928,PET001928,CL000131,2026-01-31,92.48,1,1,1,1,Confirmed Unique Match,RT000341,92.48,FIN001,2026-02-09,Refund due following policy review,True
DH001929,PET001929,CL000106,2026-01-31,89.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001930,PET001930,CL000197,2026-01-31,42.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH001931,PET001931,CL000009,2026-01-31,35.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH001932,PET001932,CL000131,2026-01-31,14.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH001933,PET001933,CL000013,2026-01-31,31.43,0,0,0,0,No Accounting Transaction,,,,,,False
DH001934,PET001934,CL000159,2026-01-31,12.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001935,PET001935,CL000076,2026-01-31,7.73,0,0,0,0,No Accounting Transaction,,,,,,False
DH001936,PET001936,CL000082,2026-01-31,40.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001937,PET001937,CL000170,2026-01-31,14.19,0,0,0,0,No Accounting Transaction,,,,,,False
DH001938,PET001938,CL000078,2026-01-31,99.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH001939,PET001939,CL000100,2026-01-31,4.93,0,0,0,0,No Accounting Transaction,,,,,,False
DH001940,PET001940,CL000073,2026-01-31,96.08,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001941,PET001941,CL000020,2026-01-31,13.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH001942,PET001942,CL000071,2026-01-31,69.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH001943,PET001943,CL000033,2026-01-31,38.76,1,1,1,1,Confirmed Unique Match,RT000470,38.76,FIN002,2026-02-02,Missed cancellation refund,True
DH001944,PET001944,CL000163,2026-01-31,47.31,0,0,0,0,No Accounting Transaction,,,,,,False
DH001945,PET001945,CL000192,2026-01-31,26.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH001946,PET001946,CL000035,2026-01-31,91.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001947,PET001947,CL000108,2026-01-31,34.69,0,0,0,0,No Accounting Transaction,,,,,,False
DH001948,PET001948,CL000158,2026-01-31,19.82,0,0,0,0,No Accounting Transaction,,,,,,False
DH001949,PET001949,CL000097,2026-01-31,55.51,0,0,0,0,No Accounting Transaction,,,,,,False
DH001950,PET001950,CL000098,2026-01-31,81.69,0,0,0,0,No Accounting Transaction,,,,,,False
DH001951,PET001951,CL000056,2026-01-31,293.75,1,1,1,1,Confirmed Unique Match,RT000126,293.75,FIN001,2026-02-07,Customer account correction,True
DH001952,PET001952,CL000054,2026-01-31,89.09,2,2,2,2,Multiple Valid Matches,,,,,,False
DH001953,PET001953,CL000121,2026-01-31,97.84,0,0,0,0,No Accounting Transaction,,,,,,False
DH001954,PET001954,CL000030,2026-01-31,41.27,0,0,0,0,No Accounting Transaction,,,,,,False
DH001955,PET001955,CL000063,2026-01-31,36.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH001956,PET001956,CL000022,2026-01-31,33.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH001957,PET001957,CL000141,2026-01-31,4.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001958,PET001958,CL000167,2026-01-31,57.15,1,1,1,1,Confirmed Unique Match,RT000407,57.15,DH002,2026-02-13,Premium collected after cancellation,True
DH001959,PET001959,CL000014,2026-01-31,12.18,1,1,1,1,Confirmed Unique Match,RT000328,12.18,DH001,2026-02-27,Missed cancellation refund,True
DH001960,PET001960,CL000044,2026-01-31,13.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001961,PET001961,CL000025,2026-01-31,180.37,0,0,0,0,No Accounting Transaction,,,,,,False
DH001962,PET001962,CL000151,2026-01-31,6.82,0,0,0,0,No Accounting Transaction,,,,,,False
DH001963,PET001963,CL000054,2026-01-31,14.05,0,0,0,0,No Accounting Transaction,,,,,,False
DH001964,PET001964,CL000106,2026-01-31,66.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001965,PET001965,CL000132,2026-01-31,17.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH001966,PET001966,CL000063,2026-01-31,32.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH001967,PET001967,CL000177,2026-01-31,25.35,1,1,1,1,Confirmed Unique Match,RT000258,25.35,DH001,2026-02-12,Refund due following policy review,True
DH001968,PET001968,CL000164,2026-01-31,34.79,1,1,1,1,Confirmed Unique Match,RT000367,34.79,DH002,2026-02-25,Premium collected after cancellation,True
DH001969,PET001969,CL000114,2026-01-31,97.45,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH001970,PET001970,CL000180,2026-01-31,125.47,0,0,0,0,No Accounting Transaction,,,,,,False
DH001971,PET001971,CL000194,2026-01-31,198.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH001972,PET001972,CL000051,2026-01-31,77.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH001973,PET001973,CL000026,2026-01-31,31.54,1,1,1,1,Confirmed Unique Match,RT000147,31.54,DH001,2026-02-14,Refund due following policy review,True
DH001974,PET001974,CL000101,2026-01-31,75.77,1,1,1,1,Confirmed Unique Match,RT000033,75.77,DH001,2026-02-05,Refund due following policy review,True
DH001975,PET001975,CL000043,2026-01-31,88.67,0,0,0,0,No Accounting Transaction,,,,,,False
DH001976,PET001976,CL000036,2026-01-31,21.01,0,0,0,0,No Accounting Transaction,,,,,,False
DH001977,PET001977,CL000102,2026-01-31,35.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH001978,PET001978,CL000049,2026-01-31,28.41,0,0,0,0,No Accounting Transaction,,,,,,False
DH001979,PET001979,CL000171,2026-01-31,6.6,0,0,0,0,No Accounting Transaction,,,,,,False
DH001980,PET001980,CL000141,2026-01-31,23.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH001981,PET001981,CL000064,2026-01-31,20.89,0,0,0,0,No Accounting Transaction,,,,,,False
DH001982,PET001982,CL000124,2026-01-31,60.26,0,0,0,0,No Accounting Transaction,,,,,,False
DH001983,PET001983,CL000019,2026-01-31,74.69,0,0,0,0,No Accounting Transaction,,,,,,False
DH001984,PET001984,CL000169,2026-01-31,0.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH001985,PET001985,CL000104,2026-01-31,299.85,1,1,1,1,Confirmed Unique Match,RT000164,299.85,DH002,2026-02-07,Refund due following policy review,True
DH001986,PET001986,CL000191,2026-01-31,160.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH001987,PET001987,CL000152,2026-01-31,9.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH001988,PET001988,CL000026,2026-01-31,22.38,0,0,0,0,No Accounting Transaction,,,,,,False
DH001989,PET001989,CL000134,2026-01-31,36.21,1,0,1,0,Amount Mismatch,,,,,,False
DH001990,PET001990,CL000055,2026-01-31,195.29,1,0,1,0,Amount Mismatch,,,,,,False
DH001991,PET001991,CL000164,2026-01-31,34.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH001992,PET001992,CL000182,2026-01-31,46.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH001993,PET001993,CL000083,2026-01-31,36.24,0,0,0,0,No Accounting Transaction,,,,,,False
DH001994,PET001994,CL000182,2026-01-31,31.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH001995,PET001995,CL000015,2026-01-31,1.51,0,0,0,0,No Accounting Transaction,,,,,,False
DH001996,PET001996,CL000130,2026-01-31,15.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH001997,PET001997,CL000007,2026-01-31,44.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH001998,PET001998,CL000108,2026-01-31,63.04,0,0,0,0,No Accounting Transaction,,,,,,False
DH001999,PET001999,CL000105,2026-01-31,12.37,1,1,1,1,Confirmed Unique Match,RT000156,12.37,FIN001,2026-02-16,Refund due following policy review,True
DH002000,PET002000,CL000032,2026-01-31,41.71,0,0,0,0,No Accounting Transaction,,,,,,False
DH002001,PET002001,CL000040,2026-01-31,24.32,0,0,0,0,No Accounting Transaction,,,,,,False
