Case ID,Policy Number,Client Number,Outstanding Amount,Cancellation Status,Date Added,Reporting Date,Case Status,Completion Date,Completed By,Final Outcome,Case Age Days
DH001784,PET001784,CL000129,67.97,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001785,PET001785,CL000045,5.33,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001786,PET001786,CL000021,69.6,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001787,PET001787,CL000163,40.28,Void,2026-01-15,2026-01-16,Open,,,,1
DH001788,PET001788,CL000044,62.29,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001789,PET001789,CL000178,15.38,Void,2026-01-15,2026-01-16,Open,,,,1
DH001790,PET001790,CL000073,50.95,Void,2026-01-15,2026-01-16,Open,,,,1
DH001791,PET001791,CL000119,9.52,Void,2026-01-15,2026-01-16,Open,,,,1
DH001792,PET001792,CL000103,14.44,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001793,PET001793,CL000183,102.07,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001794,PET001794,CL000173,9.84,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001795,PET001795,CL000112,47.55,Void,2026-01-15,2026-01-16,Open,,,,1
DH001796,PET001796,CL000100,29.07,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001797,PET001797,CL000072,90.44,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001798,PET001798,CL000045,17.32,Void,2026-01-15,2026-01-16,Open,,,,1
DH001799,PET001799,CL000089,23.42,Void,2026-01-15,2026-01-16,Open,,,,1
DH001800,PET001800,CL000195,5.81,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001801,PET001801,CL000001,19.09,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001802,PET001802,CL000061,33.6,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001803,PET001803,CL000163,13.76,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001804,PET001804,CL000167,170.29,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001805,PET001805,CL000018,21.88,Void,2026-01-15,2026-01-16,Open,,,,1
DH001806,PET001806,CL000148,50.56,Void,2026-01-15,2026-01-16,Open,,,,1
DH001807,PET001807,CL000087,61.4,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001808,PET001808,CL000104,41.66,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001809,PET001809,CL000148,88.81,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001810,PET001810,CL000100,18.22,Void,2026-01-15,2026-01-16,Open,,,,1
DH001811,PET001811,CL000164,10.89,Void,2026-01-15,2026-01-16,Open,,,,1
DH001812,PET001812,CL000144,38.01,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001813,PET001813,CL000042,48.49,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001814,PET001814,CL000146,96.53,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001815,PET001815,CL000002,42.9,Void,2026-01-15,2026-01-16,Open,,,,1
DH001816,PET001816,CL000023,61.88,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001817,PET001817,CL000098,12.55,Void,2026-01-15,2026-01-16,Open,,,,1
DH001818,PET001818,CL000144,248.5,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001819,PET001819,CL000099,97.69,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001820,PET001820,CL000169,8.57,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001821,PET001821,CL000011,11.93,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001822,PET001822,CL000045,88.52,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001823,PET001823,CL000149,290.28,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001824,PET001824,CL000099,58.58,Void,2026-01-15,2026-01-16,Open,,,,1
DH001825,PET001825,CL000194,99.71,Void,2026-01-15,2026-01-16,Open,,,,1
DH001826,PET001826,CL000086,236.1,Void,2026-01-15,2026-01-16,Open,,,,1
DH001827,PET001827,CL000042,68.7,Void,2026-01-15,2026-01-16,Open,,,,1
DH001828,PET001828,CL000069,26.21,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001829,PET001829,CL000063,15.33,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001830,PET001830,CL000137,89.49,Void,2026-01-15,2026-01-16,Open,,,,1
DH001831,PET001831,CL000131,14.76,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001832,PET001832,CL000033,11.55,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001833,PET001833,CL000171,126.99,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001834,PET001834,CL000019,289.73,Void,2026-01-15,2026-01-16,Open,,,,1
DH001835,PET001835,CL000040,39.49,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001836,PET001836,CL000119,72.55,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001837,PET001837,CL000156,54.79,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001838,PET001838,CL000077,9.8,Void,2026-01-15,2026-01-16,Open,,,,1
DH001839,PET001839,CL000009,86.56,Void,2026-01-15,2026-01-16,Open,,,,1
DH001840,PET001840,CL000140,11.34,Void,2026-01-15,2026-01-16,Open,,,,1
DH001841,PET001841,CL000003,48.79,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001842,PET001842,CL000156,120.47,Void,2026-01-15,2026-01-16,Open,,,,1
DH001843,PET001843,CL000009,92.87,Void,2026-01-15,2026-01-16,Open,,,,1
DH001844,PET001844,CL000135,23.33,Void,2026-01-15,2026-01-16,Open,,,,1
DH001845,PET001845,CL000126,38.44,Void,2026-01-15,2026-01-16,Open,,,,1
DH001846,PET001846,CL000051,53.67,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001847,PET001847,CL000086,87.21,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001848,PET001848,CL000076,65.53,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001849,PET001849,CL000137,15.16,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001850,PET001850,CL000009,237.62,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001851,PET001851,CL000089,3.84,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001852,PET001852,CL000025,43.41,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001853,PET001853,CL000122,3.21,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001854,PET001854,CL000064,89.43,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001855,PET001855,CL000188,5.38,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001856,PET001856,CL000139,4.22,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001857,PET001857,CL000088,56.62,Void,2026-01-15,2026-01-16,Open,,,,1
DH001858,PET001858,CL000197,74.37,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001859,PET001859,CL000186,81.46,Void,2026-01-15,2026-01-16,Open,,,,1
DH001860,PET001860,CL000086,32.15,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001861,PET001861,CL000117,83.62,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001862,PET001862,CL000072,39.06,Void,2026-01-15,2026-01-16,Open,,,,1
DH001863,PET001863,CL000075,12.95,Void,2026-01-15,2026-01-16,Open,,,,1
DH001864,PET001864,CL000105,23.08,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001865,PET001865,CL000005,5.12,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001866,PET001866,CL000102,27.36,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001867,PET001867,CL000151,8.67,Void,2026-01-15,2026-01-16,Open,,,,1
DH001868,PET001868,CL000006,66.95,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001869,PET001869,CL000148,59.34,Void,2026-01-15,2026-01-16,Open,,,,1
DH001870,PET001870,CL000076,62.9,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001871,PET001871,CL000058,14.98,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001872,PET001872,CL000196,49.21,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001873,PET001873,CL000061,181.68,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001874,PET001874,CL000104,2.37,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001875,PET001875,CL000174,97.56,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001876,PET001876,CL000054,23.06,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001877,PET001877,CL000150,7.37,Void,2026-01-15,2026-01-16,Open,,,,1
DH001878,PET001878,CL000110,45.41,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001879,PET001879,CL000176,40.88,Void,2026-01-15,2026-01-16,Open,,,,1
DH001880,PET001880,CL000165,2.26,Void,2026-01-15,2026-01-16,Open,,,,1
DH001881,PET001881,CL000055,56.67,Void,2026-01-15,2026-01-16,Open,,,,1
DH001882,PET001882,CL000102,279.15,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001883,PET001883,CL000185,23.53,Void,2026-01-15,2026-01-16,Open,,,,1
DH001884,PET001884,CL000045,21.74,Void,2026-01-15,2026-01-16,Open,,,,1
DH001885,PET001885,CL000083,66.42,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001886,PET001886,CL000057,0.54,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001887,PET001887,CL000186,95.68,Void,2026-01-15,2026-01-16,Open,,,,1
DH001888,PET001888,CL000103,246.03,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001889,PET001889,CL000129,56.77,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001890,PET001890,CL000166,73.67,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001891,PET001891,CL000041,0.88,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001892,PET001892,CL000068,245.79,Void,2026-01-15,2026-01-16,Open,,,,1
DH001893,PET001893,CL000125,91.93,Void,2026-01-15,2026-01-16,Open,,,,1
DH001894,PET001894,CL000081,50.72,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001895,PET001895,CL000057,151.46,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001896,PET001896,CL000087,10.66,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001897,PET001897,CL000050,98.61,Void,2026-01-15,2026-01-16,Open,,,,1
DH001898,PET001898,CL000192,29.67,Void,2026-01-15,2026-01-16,Open,,,,1
DH001899,PET001899,CL000167,23.2,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001900,PET001900,CL000165,22.24,Void,2026-01-15,2026-01-16,Open,,,,1
DH001901,PET001901,CL000069,41.87,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001902,PET001902,CL000037,25.37,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001903,PET001903,CL000128,76.14,Void,2026-01-15,2026-01-16,Open,,,,1
DH001904,PET001904,CL000014,27.86,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001905,PET001905,CL000084,2.16,Void,2026-01-15,2026-01-16,Open,,,,1
DH001906,PET001906,CL000052,46.49,Void,2026-01-15,2026-01-16,Open,,,,1
DH001907,PET001907,CL000116,2.83,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001908,PET001908,CL000178,11.95,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001909,PET001909,CL000198,12.66,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001910,PET001910,CL000093,20.82,Cancelled,2026-01-15,2026-01-16,Open,,,,1
DH001715,PET001715,CL000198,95.67,Void,2025-12-15,2026-01-23,Open,,,,39
DH001716,PET001716,CL000113,18.76,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001717,PET001717,CL000191,99.15,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001718,PET001718,CL000137,47.61,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001719,PET001719,CL000101,85.18,Void,2025-12-15,2026-01-23,Open,,,,39
DH001720,PET001720,CL000114,70.44,Void,2025-12-15,2026-01-23,Open,,,,39
DH001721,PET001721,CL000093,4.42,Void,2025-12-15,2026-01-23,Open,,,,39
DH001722,PET001722,CL000070,65.39,Void,2025-12-15,2026-01-23,Open,,,,39
DH001723,PET001723,CL000065,87.56,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001724,PET001724,CL000197,6.87,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001725,PET001725,CL000058,33.47,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001726,PET001726,CL000104,40.97,Void,2025-12-15,2026-01-23,Open,,,,39
DH001727,PET001727,CL000022,59.33,Void,2025-12-15,2026-01-23,Open,,,,39
DH001728,PET001728,CL000128,7.28,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001729,PET001729,CL000152,95.62,Void,2025-12-15,2026-01-23,Open,,,,39
DH001730,PET001730,CL000128,79.49,Void,2025-12-15,2026-01-23,Open,,,,39
DH001731,PET001731,CL000091,80.85,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001732,PET001732,CL000085,96.06,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001733,PET001733,CL000143,44.69,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001734,PET001734,CL000107,0.76,Void,2025-12-15,2026-01-23,Open,,,,39
DH001735,PET001735,CL000195,49.51,Cancelled,2025-12-15,2026-01-23,Open,,,,39
DH001736,PET001736,CL000047,77.36,Void,2026-01-15,2026-01-23,Open,,,,8
DH001737,PET001737,CL000076,40.72,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001738,PET001738,CL000142,28.24,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001739,PET001739,CL000094,96.98,Void,2026-01-15,2026-01-23,Open,,,,8
DH001740,PET001740,CL000002,10.4,Void,2026-01-15,2026-01-23,Open,,,,8
DH001741,PET001741,CL000178,5.61,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001742,PET001742,CL000020,65.83,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001743,PET001743,CL000075,41.77,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001744,PET001744,CL000195,29.95,Void,2026-01-15,2026-01-23,Open,,,,8
DH001745,PET001745,CL000083,95.72,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001746,PET001746,CL000130,3.94,Void,2026-01-15,2026-01-23,Open,,,,8
DH001747,PET001747,CL000195,99.54,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001748,PET001748,CL000129,24.47,Void,2026-01-15,2026-01-23,Open,,,,8
DH001749,PET001749,CL000059,41.05,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001750,PET001750,CL000145,20.39,Void,2026-01-15,2026-01-23,Open,,,,8
DH001751,PET001751,CL000012,27.15,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001752,PET001752,CL000187,46.83,Void,2026-01-15,2026-01-23,Open,,,,8
DH001753,PET001753,CL000014,36.88,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001754,PET001754,CL000095,62.99,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001755,PET001755,CL000116,20.3,Void,2026-01-15,2026-01-23,Open,,,,8
DH001756,PET001756,CL000087,16.36,Void,2026-01-15,2026-01-23,Open,,,,8
DH001757,PET001757,CL000054,87.48,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001758,PET001758,CL000119,82.57,Void,2026-01-15,2026-01-23,Open,,,,8
DH001759,PET001759,CL000074,32.1,Void,2026-01-15,2026-01-23,Open,,,,8
DH001760,PET001760,CL000150,58.97,Void,2026-01-15,2026-01-23,Open,,,,8
DH001761,PET001761,CL000020,5.69,Void,2026-01-15,2026-01-23,Open,,,,8
DH001762,PET001762,CL000115,51.98,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001763,PET001763,CL000148,14.53,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001764,PET001764,CL000009,87.81,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001765,PET001765,CL000041,198.66,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001766,PET001766,CL000016,4.59,Void,2026-01-15,2026-01-23,Open,,,,8
DH001767,PET001767,CL000151,34.94,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001768,PET001768,CL000094,92.33,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001769,PET001769,CL000048,95.21,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001770,PET001770,CL000041,17.71,Void,2026-01-15,2026-01-23,Open,,,,8
DH001771,PET001771,CL000016,8.9,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001772,PET001772,CL000178,81.19,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001773,PET001773,CL000138,5.86,Void,2026-01-15,2026-01-23,Open,,,,8
DH001774,PET001774,CL000149,7.91,Void,2026-01-15,2026-01-23,Open,,,,8
DH001775,PET001775,CL000051,4.87,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001776,PET001776,CL000115,49.44,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001777,PET001777,CL000071,16.05,Void,2026-01-15,2026-01-23,Open,,,,8
DH001778,PET001778,CL000031,40.66,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001779,PET001779,CL000091,93.0,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001780,PET001780,CL000114,33.66,Void,2026-01-15,2026-01-23,Open,,,,8
DH001781,PET001781,CL000140,42.75,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001782,PET001782,CL000139,11.67,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001783,PET001783,CL000025,34.7,Void,2026-01-15,2026-01-23,Open,,,,8
DH001784,PET001784,CL000129,67.97,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001785,PET001785,CL000045,5.33,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001786,PET001786,CL000021,69.6,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001787,PET001787,CL000163,40.28,Void,2026-01-15,2026-01-23,Open,,,,8
DH001788,PET001788,CL000044,62.29,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001789,PET001789,CL000178,15.38,Void,2026-01-15,2026-01-23,Open,,,,8
DH001790,PET001790,CL000073,50.95,Void,2026-01-15,2026-01-23,Open,,,,8
DH001791,PET001791,CL000119,9.52,Void,2026-01-15,2026-01-23,Open,,,,8
DH001792,PET001792,CL000103,14.44,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001793,PET001793,CL000183,102.07,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001794,PET001794,CL000173,9.84,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001795,PET001795,CL000112,47.55,Void,2026-01-15,2026-01-23,Open,,,,8
DH001796,PET001796,CL000100,29.07,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001797,PET001797,CL000072,90.44,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001798,PET001798,CL000045,17.32,Void,2026-01-15,2026-01-23,Open,,,,8
DH001799,PET001799,CL000089,23.42,Void,2026-01-15,2026-01-23,Open,,,,8
DH001800,PET001800,CL000195,5.81,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001801,PET001801,CL000001,19.09,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001802,PET001802,CL000061,33.6,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001803,PET001803,CL000163,13.76,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001804,PET001804,CL000167,170.29,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001805,PET001805,CL000018,21.88,Void,2026-01-15,2026-01-23,Open,,,,8
DH001806,PET001806,CL000148,50.56,Void,2026-01-15,2026-01-23,Open,,,,8
DH001807,PET001807,CL000087,61.4,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001808,PET001808,CL000104,41.66,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001809,PET001809,CL000148,88.81,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001810,PET001810,CL000100,18.22,Void,2026-01-15,2026-01-23,Open,,,,8
DH001811,PET001811,CL000164,10.89,Void,2026-01-15,2026-01-23,Open,,,,8
DH001812,PET001812,CL000144,38.01,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001813,PET001813,CL000042,48.49,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001814,PET001814,CL000146,96.53,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001815,PET001815,CL000002,42.9,Void,2026-01-15,2026-01-23,Open,,,,8
DH001816,PET001816,CL000023,61.88,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001817,PET001817,CL000098,12.55,Void,2026-01-15,2026-01-23,Open,,,,8
DH001818,PET001818,CL000144,248.5,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001819,PET001819,CL000099,97.69,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001820,PET001820,CL000169,8.57,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001821,PET001821,CL000011,11.93,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001822,PET001822,CL000045,88.52,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001823,PET001823,CL000149,290.28,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001824,PET001824,CL000099,58.58,Void,2026-01-15,2026-01-23,Open,,,,8
DH001825,PET001825,CL000194,99.71,Void,2026-01-15,2026-01-23,Open,,,,8
DH001826,PET001826,CL000086,236.1,Void,2026-01-15,2026-01-23,Open,,,,8
DH001827,PET001827,CL000042,68.7,Void,2026-01-15,2026-01-23,Open,,,,8
DH001828,PET001828,CL000069,26.21,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001829,PET001829,CL000063,15.33,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001830,PET001830,CL000137,89.49,Void,2026-01-15,2026-01-23,Open,,,,8
DH001831,PET001831,CL000131,14.76,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001832,PET001832,CL000033,11.55,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001833,PET001833,CL000171,126.99,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001834,PET001834,CL000019,289.73,Void,2026-01-15,2026-01-23,Open,,,,8
DH001835,PET001835,CL000040,39.49,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001836,PET001836,CL000119,72.55,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001837,PET001837,CL000156,54.79,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001838,PET001838,CL000077,9.8,Void,2026-01-15,2026-01-23,Open,,,,8
DH001839,PET001839,CL000009,86.56,Void,2026-01-15,2026-01-23,Open,,,,8
DH001840,PET001840,CL000140,11.34,Void,2026-01-15,2026-01-23,Open,,,,8
DH001841,PET001841,CL000003,48.79,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001842,PET001842,CL000156,120.47,Void,2026-01-15,2026-01-23,Open,,,,8
DH001843,PET001843,CL000009,92.87,Void,2026-01-15,2026-01-23,Open,,,,8
DH001844,PET001844,CL000135,23.33,Void,2026-01-15,2026-01-23,Open,,,,8
DH001845,PET001845,CL000126,38.44,Void,2026-01-15,2026-01-23,Open,,,,8
DH001846,PET001846,CL000051,53.67,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001847,PET001847,CL000086,87.21,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001848,PET001848,CL000076,65.53,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001849,PET001849,CL000137,15.16,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001850,PET001850,CL000009,237.62,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001851,PET001851,CL000089,3.84,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001852,PET001852,CL000025,43.41,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001853,PET001853,CL000122,3.21,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001854,PET001854,CL000064,89.43,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001855,PET001855,CL000188,5.38,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001856,PET001856,CL000139,4.22,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001857,PET001857,CL000088,56.62,Void,2026-01-15,2026-01-23,Open,,,,8
DH001858,PET001858,CL000197,74.37,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001859,PET001859,CL000186,81.46,Void,2026-01-15,2026-01-23,Open,,,,8
DH001860,PET001860,CL000086,32.15,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001861,PET001861,CL000117,83.62,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001862,PET001862,CL000072,39.06,Void,2026-01-15,2026-01-23,Open,,,,8
DH001863,PET001863,CL000075,12.95,Void,2026-01-15,2026-01-23,Open,,,,8
DH001864,PET001864,CL000105,23.08,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001865,PET001865,CL000005,5.12,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001866,PET001866,CL000102,27.36,Cancelled,2026-01-15,2026-01-23,Open,,,,8
DH001867,PET001867,CL000151,8.67,Void,2026-01-15,2026-01-23,Open,,,,8
DH001868,PET001868,CL000006,66.95,Cancelled,2026-01-15,2026-01-23,Open,,,,8
